date,station,tmin,tmax,tavg,prcp,wesd
2019-03-13,USS0010E03S, -112,  -23,  -66,    0, 3200
2019-03-14,USS0010E03S, -154,    3,  -80,    0, 3200
2019-03-15,USS0010E03S, -155,   27,  -66,    0, 3200
2019-03-16,USS0010E03S, -188,   64,  -61,   25, 3200
2019-03-17,USS0010E03S, -150,   69,  -37,    0, 3200
2019-03-18,USS0010E03S, -137,   55,  -38,    0, 3200
2019-03-19,USS0010E03S, -172,   80,  -45,    0, 3200
2019-03-20,USS0010E03S, -137,  123,  -13,    0, 3226
2019-03-21,USS0010E03S, -105,  136,   15,    0, 3226
2019-03-22,USS0010E03S,  -34,   83,   15,    0, 3226
2019-03-23,USS0010E03S,  -12,   71,   17,    0, 3226
2019-03-24,USS0010E03S,  -39,   74,    6,   51, 3302
2019-03-25,USS0010E03S,  -47,   37,   -7,    0, 3302
2019-03-26,USS0010E03S,  -74,   92,    7,   25, 3327
2019-03-27,USS0010E03S,  -47,  104,   21,    0, 3327
2019-03-28,USS0010E03S,  -63,   46,   -4,    0, 3327
2019-03-29,USS0010E03S,  -84,   22,  -27,    0, 3327
2019-03-30,USS0010E03S, -125,   72,  -27,    0, 3327
2019-03-31,USS0010E03S, -115,   82,  -13,   25, 3353
2019-04-01,USS0010E03S,  -77,   55,  -11,    0, 3327
2019-04-02,USS0010E03S,  -34,   58,   11,    0, 3327
2019-04-03,USS0010E03S,   -3,   77,   24,   25, 3327
2019-04-04,USS0010E03S,   13,   74,   29,   25, 3378
2019-04-05,USS0010E03S,   14,   66,   28,  127, 3480
2019-04-06,USS0010E03S,   -1,   45,   14,   25, 3480
2019-04-07,USS0010E03S,    6,   59,   27,   51, 3480
2019-04-08,USS0010E03S,   16,   82,   39,   76, 3480
2019-04-09,USS0010E03S,  -14,   40,   19,  127, 3505
2019-04-10,USS0010E03S,  -69,   11,  -16,    0, 3505
2019-04-11,USS0010E03S,  -91,   21,  -41,   25, 3531
2019-04-12,USS0010E03S, -110,   26,  -42,    0, 3556
2019-04-13,USS0010E03S,  -70,   36,  -12,   25, 3607
2019-04-14,USS0010E03S,   -6,   37,    9,  152, 3734
2019-04-15,USS0010E03S,  -16,   24,    1,   25, 3759
2019-04-16,USS0010E03S,  -17,   56,   13,   51, 3785
2019-04-17,USS0010E03S,  -44,   53,    8,    0, 3759
2019-04-18,USS0010E03S,  -74,  117,   23,   25, 3734
2019-04-19,USS0010E03S,  -26,  142,   58,    0, 3658
2019-04-20,USS0010E03S,    4,  140,   55,   25, 3607
2019-04-21,USS0010E03S,   -3,   56,   27,    0, 3556
2019-04-22,USS0010E03S,  -13,  127,   43,    0, 3505
2019-04-23,USS0010E03S,  -14,  124,   53,    0, 3429
2019-04-24,USS0010E03S,  -28,   87,   34,    0, 3429
2019-04-25,USS0010E03S,  -61,  116,   29,    0, 3353
2019-04-26,USS0010E03S,  -16,  103,   26,    0, 3302
2019-04-27,USS0010E03S,  -58,   84,   25,    0, 3226
2019-04-28,USS0010E03S, -118,    4,  -49,    0, 3200
2019-04-29,USS0010E03S, -128,   48,  -43,   51, 3175
2019-04-30,USS0010E03S,  -79,   16,  -36,   25, 3200
2019-05-01,USS0010E03S, -134,   28,  -33,   25, 3226
2019-05-02,USS0010E03S,  -77,   47,   -8,    0, 3200
2019-05-03,USS0010E03S, -116,   90,    2,    0, 3150
2019-05-04,USS0010E03S,  -31,  108,   41,    0, 3048
2019-05-05,USS0010E03S,   -7,  101,   48,    0, 2946
2019-05-06,USS0010E03S,    2,  121,   61,    0, 2743
2019-05-07,USS0010E03S,   -2,   76,   31,  102, 2819
2019-05-08,USS0010E03S,  -13,   52,   20,    0, 2819
2019-05-09,USS0010E03S,  -57,   81,   -1,    0, 2819
2019-05-10,USS0010E03S,  -80,   97,   17,   25, 2743
2019-05-11,USS0010E03S,  -19,  130,   50,    0, 2515
2019-05-12,USS0010E03S,  -23,  156,   73,    0, 2261
2019-05-13,USS0010E03S,   -8,  174,   80,    0, 2007
2019-05-14,USS0010E03S,    5,  168,   78,    0, 1753
2019-05-15,USS0010E03S,   20,  148,   70,    0, 1600
2019-05-16,USS0010E03S,   20,  160,   76,   76, 1346
2019-05-17,USS0010E03S,    9,   52,   26,   76, 1321
2019-05-18,USS0010E03S,    1,   80,   25,   51, 1245
2019-05-19,USS0010E03S,   -5,  101,   31,    0, 1118
2019-05-20,USS0010E03S,   -6,   78,   26,   25, 1067
2019-05-21,USS0010E03S,   -9,   58,   21,    0,  991
2019-05-22,USS0010E03S,   -5,   52,   18,    0,  914
2019-05-23,USS0010E03S,   10,   79,   32,   25,  838
2019-05-24,USS0010E03S,   12,   77,   34,   25,  813
2019-05-25,USS0010E03S,   17,  109,   52,   25,  660
2019-05-26,USS0010E03S,   18,  148,   68,    0,  432
2019-05-27,USS0010E03S,   14,   94,   49,   51,  279
2019-05-28,USS0010E03S,  -11,  115,   55,   25,  127
2019-05-29,USS0010E03S,  -23,  159,   64,   25,    0
2019-05-30,USS0010E03S,  -11,  167,   79,   25,    0
2019-05-31,USS0010E03S,    7,  165,   76,    0,    0
2019-06-01,USS0010E03S,   -5,  174,   86,    0,    0
2019-06-02,USS0010E03S,   12,  193,   99,    0,    0
2019-06-03,USS0010E03S,   14,  177,   85,   25,    0
2019-06-04,USS0010E03S,   19,  195,  112,    0,    0
2019-06-05,USS0010E03S,   45,  197,  118,    0,    0
2019-06-06,USS0010E03S,   19,  192,   97,   25,   25
2019-06-07,USS0010E03S,    7,  124,   60,  152,    0
2019-06-08,USS0010E03S,  -22,   68,    7,   76,    0
2019-06-09,USS0010E03S,  -26,   90,   29,   76,    0
2019-06-10,USS0010E03S,  -10,  148,   73,   25,    0
2019-06-11,USS0010E03S,   39,  168,  100,    0,    0
2019-06-12,USS0010E03S,   22,  203,  119,   25,    0
2019-06-13,USS0010E03S,   55,  189,  108,    0,    0
2019-06-14,USS0010E03S,   40,  169,  104,    0,    0
2019-06-15,USS0010E03S,   34,  194,   90,  102,    0
2019-06-16,USS0010E03S,   23,  188,   84,   76,    0
2019-06-17,USS0010E03S,   44,  178,  100,    0,    0
2019-06-18,USS0010E03S,   33,  173,  105,    0,    0
2019-06-19,USS0010E03S,   11,  159,   77,    0,    0
2019-06-20,USS0010E03S,   -6,  106,   41,    0,    0
2019-06-21,USS0010E03S,  -16,   72,   14,   25,    0
2019-06-22,USS0010E03S,  -22,   89,   27,   51,    0
2019-06-23,USS0010E03S,   -8,  111,   62,   51,    0
2019-06-24,USS0010E03S,   34,  144,   76,   25,    0
2019-06-25,USS0010E03S,    8,  166,   95,   25,    0
2019-06-26,USS0010E03S,   32,  210,  117,   25,    0
2019-06-27,USS0010E03S,   27,  216,  130,    0,    0
2019-06-28,USS0010E03S,   43,  222,  140,    0,    0
2019-06-29,USS0010E03S,   31,  206,  127,    0,    0
2019-06-30,USS0010E03S,   35,  222,  134,    0,    0
2019-07-01,USS0010E03S,   64,  216,  134,    0,    0
2019-07-02,USS0010E03S,   45,  193,  108,    0,    0
2019-07-03,USS0010E03S,   68,  191,  122,    0,    0
2019-07-04,USS0010E03S,   39,  178,  106,    0,    0
2019-07-05,USS0010E03S,   43,  177,  108,    0,    0
2019-07-06,USS0010E03S,   20,  216,  125,    0,    0
2019-07-07,USS0010E03S,   45,  224,  133,    0,    0
2019-07-08,USS0010E03S,   52,  183,  104,    0,    0
2019-07-09,USS0010E03S,   28,  157,   90,    0,    0
2019-07-10,USS0010E03S,   17,  217,  133,    0,    0
2019-07-11,USS0010E03S,   62,  251,  156,    0,    0
2019-07-12,USS0010E03S,   59,  256,  153,    0,    0
2019-07-13,USS0010E03S,   59,  252,  158,    0,    0
2019-07-14,USS0010E03S,   76,  250,  164,    0,    0
2019-07-15,USS0010E03S,   55,  232,  146,    0,    0
2019-07-16,USS0010E03S,   60,  206,  113,    0,    0
2019-07-17,USS0010E03S,   54,  186,  120,   25,    0
2019-07-18,USS0010E03S,   51,  204,  138,    0,    0
2019-07-19,USS0010E03S,   55,  202,  133,    0,    0
2019-07-20,USS0010E03S,   19,  224,  125,    0,    0
2019-07-21,USS0010E03S,   29,  249,  144,    0,    0
2019-07-22,USS0010E03S,   51,  240,  146,    0,    0
2019-07-23,USS0010E03S,   58,  266,  151,   25,    0
2019-07-24,USS0010E03S,   77,  229,  153,    0,    0
2019-07-25,USS0010E03S,   34,  233,  137,    0,    0
2019-07-26,USS0010E03S,   28,  260,  152,    0,    0
2019-07-27,USS0010E03S,   80,  198,  124,    0,    0
2019-07-28,USS0010E03S,   38,  205,  128,    0,    0
2019-07-29,USS0010E03S,   46,  220,  128,    0,    0
2019-07-30,USS0010E03S,   58,  237,  130,    0,    0
2019-07-31,USS0010E03S,   50,  245,  138,    0,    0
2019-08-01,USS0010E03S,   73,  250,  126,    0,    0
2019-08-02,USS0010E03S,   45,  244,  146,   76,    0
2019-08-03,USS0010E03S,   75,  248,  159,    0,    0
2019-08-04,USS0010E03S,   68,  250,  152,    0,    0
2019-08-05,USS0010E03S,   60,  244,  139,    0,    0
2019-08-06,USS0010E03S,   47,  234,  138,    0,    0
2019-08-07,USS0010E03S,   75,  249,  149,    0,    0
2019-08-08,USS0010E03S,   67,  233,  126,    0,    0
2019-08-09,USS0010E03S,   69,  181,  121,    0,    0
2019-08-10,USS0010E03S,   58,  227,  130,   51,    0
2019-08-11,USS0010E03S,   39,  205,  114,   25,    0
2019-08-12,USS0010E03S,   18,  164,   91,    0,    0
2019-08-13,USS0010E03S,    4,  209,  109,   51,    0
2019-08-14,USS0010E03S,   16,  220,  127,    0,    0
2019-08-15,USS0010E03S,   48,  205,  111,    0,    0
2019-08-16,USS0010E03S,   34,  187,  106,    0,    0
2019-08-17,USS0010E03S,   41,  181,  106,    0,    0
2019-08-18,USS0010E03S,    9,  215,  116,    0,    0
2019-08-19,USS0010E03S,   32,  250,  150,    0,    0
2019-08-20,USS0010E03S,   45,  255,  148,    0,    0
2019-08-21,USS0010E03S,   40,  258,  140,    0,    0
2019-08-22,USS0010E03S,   53,  200,  117,    0,    0
2019-08-23,USS0010E03S,   49,  182,  112,    0,    0
2019-08-24,USS0010E03S,   41,  222,  136,    0,    0
2019-08-25,USS0010E03S,   43,  206,  123,    0,    0
2019-08-26,USS0010E03S,    0,  165,   84,    0,    0
2019-08-27,USS0010E03S,  -11,  199,   98,    0,    0
2019-08-28,USS0010E03S,    2,  239,  122,    0,    0
2019-08-29,USS0010E03S,    8,  231,  123,    0,    0
2019-08-30,USS0010E03S,   34,  204,  112,    0,    0
2019-08-31,USS0010E03S,   22,  244,  124,    0,    0
2019-09-01,USS0010E03S,   15,  247,  135,    0,    0
2019-09-02,USS0010E03S,   34,  254,  145,    0,    0
2019-09-03,USS0010E03S,   28,  246,  139,    0,    0
2019-09-04,USS0010E03S,   44,  258,  148,    0,    0
2019-09-05,USS0010E03S,   53,  262,  152,    0,    0
2019-09-06,USS0010E03S,   48,  145,  104,    0,    0
2019-09-07,USS0010E03S,   32,  155,   88,    0,    0
2019-09-08,USS0010E03S,   26,  158,   71,    0,    0
2019-09-09,USS0010E03S,   17,  118,   64,    0,    0
2019-09-10,USS0010E03S,   14,  112,   61,,    0
2019-09-11,USS0010E03S,   23,   76,   52,,    0
2019-09-12,USS0010E03S,    5,  131,   66,,    0
2019-09-13,USS0010E03S,   -7,  164,   73,,    0
2019-09-14,USS0010E03S,   14,  193,   99,,    0
2019-09-15,USS0010E03S,   16,  230,  117,,    0
2019-09-16,USS0010E03S,   32,  201,  100,,    0
2019-09-17,USS0010E03S,   -5,   81,   43,,    0
2019-09-18,USS0010E03S,  -18,  156,   59,,    0
2019-09-19,USS0010E03S,    2,  184,   86,,    0
2019-09-20,USS0010E03S,   13,   60,   32,,    0
2019-09-21,USS0010E03S,   15,   61,   31,,    0
2019-09-22,USS0010E03S,   -2,  110,   52,,    0
2019-09-23,USS0010E03S,   -7,  155,   70,,    0
2019-09-24,USS0010E03S,   40,  128,   86,,    0
2019-09-25,USS0010E03S,    8,  134,   65,,    0
2019-09-26,USS0010E03S,   -7,  137,   61,,    0
2019-09-27,USS0010E03S,   -5,  102,   50,,    0
2019-09-28,USS0010E03S,   -9,   53,   23,,    0
2019-09-29,USS0010E03S,  -24,   46,    4,,    0
2019-09-30,USS0010E03S,  -40,   28,   -7,,    0
2019-10-01,USS0010E03S,  -35,   46,    2,    0,    0
2019-10-02,USS0010E03S,  -57,   26,  -12,    0,    0
2019-10-03,USS0010E03S,  -77,  112,    9,   25,   25
2019-10-04,USS0010E03S,  -35,   36,    0,   25,   51
2019-10-05,USS0010E03S,  -45,   15,  -12,    0,   51
2019-10-06,USS0010E03S,  -61,   58,   -5,    0,   51
2019-10-07,USS0010E03S,  -49,  109,   18,    0,   51
2019-10-08,USS0010E03S,  -25,  120,   52,   25,   51
2019-10-09,USS0010E03S, -129,   71,  -52,   25,   76
2019-10-10,USS0010E03S, -169,  -53, -113,    0,   76
2019-10-11,USS0010E03S, -197,   18,  -86,   25,  102
2019-10-12,USS0010E03S, -151,   67,  -39,   25,  127
2019-10-13,USS0010E03S,  -93,  102,   -1,    0,  127
2019-10-14,USS0010E03S,  -58,   84,    7,    0,  127
2019-10-15,USS0010E03S,  -60,   94,   15,    0,  127
2019-10-16,USS0010E03S,  -21,  132,   39,    0,  127
2019-10-17,USS0010E03S,  -21,  114,   39,    0,  127
2019-10-18,USS0010E03S,  -44,   25,   -7,    0,  127
2019-10-19,USS0010E03S,  -61,    8,  -20,  254,  356
2019-10-20,USS0010E03S,  -45,   -1,  -27,   51,  432
2019-10-21,USS0010E03S,  -40,   10,  -21,   25,  457
2019-10-22,USS0010E03S,  -34,   34,    3,    0,  457
2019-10-23,USS0010E03S, -147,   -4,  -47,    0,  432
2019-10-24,USS0010E03S, -184,   14,  -63,   25,  457
2019-10-25,USS0010E03S, -108,   70,  -18,    0,  457
2019-10-26,USS0010E03S, -126,   14,  -49,    0,  432
2019-10-27,USS0010E03S, -247,  -86, -146,    0,  432
2019-10-28,USS0010E03S, -250,  -81, -157,    0,  432
2019-10-29,USS0010E03S, -270, -112, -181,    0,  432
2019-10-30,USS0010E03S, -306,  -61, -181,    0,  457
2019-10-31,USS0010E03S, -205,  -37, -111,   51,  508
2019-11-01,USS0010E03S, -165,  -10,  -94,    0,  508
2019-11-02,USS0010E03S, -160,   25,  -59,    0,  508
2019-11-03,USS0010E03S,  -61,   33,  -12,    0,  508
2019-11-04,USS0010E03S,  -28,   29,    0,    0,  508
2019-11-05,USS0010E03S,  -54,   61,    3,    0,  508
2019-11-06,USS0010E03S, -133,   42,  -43,    0,  508
2019-11-07,USS0010E03S, -197,   42,  -77,    0,  508
2019-11-08,USS0010E03S, -104,   81,  -20,    0,  508
2019-11-09,USS0010E03S,  -80,   85,    9,    0,  508
2019-11-10,USS0010E03S, -100,   56,   -1,    0,  508
2019-11-11,USS0010E03S, -166,  -14, -102,    0,  508
2019-11-12,USS0010E03S, -152,   35,  -38,    0,  508
2019-11-13,USS0010E03S,  -96,   40,  -18,    0,  508
2019-11-14,USS0010E03S, -136,   51,  -50,   25,  533
2019-11-15,USS0010E03S,  -93,   77,   -7,    0,  559
2019-11-16,USS0010E03S,  -65,   17,  -14,    0,  559
2019-11-17,USS0010E03S,  -32,    9,   -8,   25,  584
2019-11-18,USS0010E03S,  -59,   42,   -3,    0,  584
2019-11-19,USS0010E03S,    1,   55,   22,    0,  584
2019-11-20,USS0010E03S, -127,    3,  -39,    0,  559
2019-11-21,USS0010E03S, -173,  -16, -105,    0,  559
2019-11-22,USS0010E03S, -176,   -8,  -90,   25,  584
2019-11-23,USS0010E03S,  -67,    4,  -30,    0,  584
2019-11-24,USS0010E03S,  -61,  -10,  -26,    0,  584
2019-11-25,USS0010E03S, -178,  -52,  -98,    0,  559
2019-11-26,USS0010E03S, -229,  -68, -152,    0,  559
2019-11-27,USS0010E03S, -194,  -47, -103,    0,  559
2019-11-28,USS0010E03S, -114,  -34,  -79,   51,  635
2019-11-29,USS0010E03S, -110,  -36,  -77,  127,  762
2019-11-30,USS0010E03S, -123,  -68, -101,   51,  813
2019-12-01,USS0010E03S, -134,  -42,  -82,   25,  838
2019-12-02,USS0010E03S,  -64,  -27,  -43,   25,  889
2019-12-03,USS0010E03S,  -47,  -16,  -34,    0,  889
2019-12-04,USS0010E03S,  -36,   -1,  -21,    0,  889
2019-12-05,USS0010E03S,  -68,    6,  -31,    0,  889
2019-12-06,USS0010E03S,  -34,   -7,  -23,    0,  889
2019-12-07,USS0010E03S,  -29,   10,   -8,   51,  914
2019-12-08,USS0010E03S,  -80,    2,  -20,   51,  965
2019-12-09,USS0010E03S, -182,  -51,  -96,    0,  965
2019-12-10,USS0010E03S,  -73,  -42,  -57,    0,  991
2019-12-11,USS0010E03S,  -81,  -31,  -48,   51, 1016
2019-12-12,USS0010E03S,  -77,   -5,  -34,  127, 1143
2019-12-13,USS0010E03S,  -92,  -27,  -56,    0, 1143
2019-12-14,USS0010E03S, -140,  -54,  -97,    0, 1143
2019-12-15,USS0010E03S, -132,  -66,  -96,    0, 1143
2019-12-16,USS0010E03S, -130,  -92, -115,    0, 1143
2019-12-17,USS0010E03S, -179,  -78, -121,    0, 1143
2019-12-18,USS0010E03S, -240,  -39, -143,    0, 1143
2019-12-19,USS0010E03S, -157,  -36,  -79,   25, 1168
2019-12-20,USS0010E03S,  -63,   -6,  -24,    0, 1168
2019-12-21,USS0010E03S, -112,   20,  -52,    0, 1168
2019-12-22,USS0010E03S, -130,   33,  -49,    0, 1168
2019-12-23,USS0010E03S, -147,   33,  -52,    0, 1168
2019-12-24,USS0010E03S,  -52,   12,  -25,    0, 1168
2019-12-25,USS0010E03S, -136,  -12,  -66,    0, 1168
2019-12-26,USS0010E03S, -188,  -54, -126,    0, 1168
2019-12-27,USS0010E03S, -180,  -55, -109,    0, 1168
2019-12-28,USS0010E03S, -194,  -75, -126,    0, 1168
2019-12-29,USS0010E03S, -225,  -94, -154,    0, 1168
2019-12-30,USS0010E03S, -269,  -92, -184,    0, 1168
2019-12-31,USS0010E03S, -238,  -70, -121,  102, 1270
2020-01-01,USS0010E03S,  -82,  -18,  -52,  102, 1372
2020-01-02,USS0010E03S,  -93,  -47,  -65,    0, 1372
2020-01-03,USS0010E03S,  -73,  -29,  -44,    0, 1372
2020-01-04,USS0010E03S, -154,  -13,  -69,    0, 1372
2020-01-05,USS0010E03S, -160,  -39,  -97,   51, 1422
2020-01-06,USS0010E03S,  -96,  -52,  -74,   76, 1499
2020-01-07,USS0010E03S,  -52,  -18,  -30,   51, 1575
2020-01-08,USS0010E03S,  -73,  -24,  -47,   25, 1575
2020-01-09,USS0010E03S, -127,  -48,  -77,   25, 1600
2020-01-10,USS0010E03S, -263,  -93, -155,   25, 1626
2020-01-11,USS0010E03S, -120,  -48,  -88,   76, 1676
2020-01-12,USS0010E03S,  -93,  -66,  -83,   25, 1727
2020-01-13,USS0010E03S, -113,  -80,  -95,   51, 1778
2020-01-14,USS0010E03S, -102,  -53,  -84,   76, 1829
2020-01-15,USS0010E03S, -193,  -73, -134,    0, 1829
2020-01-16,USS0010E03S, -198,    3,  -79,   25, 1854
2020-01-17,USS0010E03S, -179,  -28,  -78,    0, 1880
2020-01-18,USS0010E03S, -114,  -45,  -85,   25, 1905
2020-01-19,USS0010E03S, -162,  -25,  -75,    0, 1905
2020-01-20,USS0010E03S, -207,  -21, -104,   51, 1930
2020-01-21,USS0010E03S,  -53,    6,  -28,   25, 1956
2020-01-22,USS0010E03S,  -93,  -21,  -51,    0, 1956
2020-01-23,USS0010E03S,  -76,   -4,  -39,   25, 1981
2020-01-24,USS0010E03S,  -25,   10,  -12,    0, 1981
2020-01-25,USS0010E03S,  -41,   -5,  -28,   25, 2007
2020-01-26,USS0010E03S,  -32,   16,   -9,   25, 2057
2020-01-27,USS0010E03S,  -58,   -2,  -31,   25, 2083
2020-01-28,USS0010E03S,  -59,   -2,  -37,   25, 2108
2020-01-29,USS0010E03S,  -69,  -12,  -46,   25, 2108
2020-01-30,USS0010E03S, -152,  -23,  -67,    0, 2108
2020-01-31,USS0010E03S, -161,  -33,  -70,   51, 2159
2020-02-01,USS0010E03S,  -33,   15,   -8,    0, 2159
2020-02-02,USS0010E03S, -120,   11,  -37,   76, 2235
2020-02-03,USS0010E03S, -214,  -99, -133,    0, 2235
2020-02-04,USS0010E03S, -300,  -99, -188,    0, 2235
2020-02-05,USS0010E03S, -153,  -88, -116,   51, 2286
2020-02-06,USS0010E03S, -102,  -36,  -70,  127, 2413
2020-02-07,USS0010E03S,  -83,  -11,  -38,   51, 2438
2020-02-08,USS0010E03S, -105,  -13,  -43,   76, 2540
2020-02-09,USS0010E03S, -209,  -52, -110,    0, 2540
2020-02-10,USS0010E03S, -249,  -47, -119,    0, 2540
2020-02-11,USS0010E03S, -261,  -62, -139,   25, 2591
2020-02-12,USS0010E03S, -134,  -35,  -82,    0, 2591
2020-02-13,USS0010E03S, -107,  -21,  -65,    0, 2591
2020-02-14,USS0010E03S, -186,  -23,  -88,    0, 2591
2020-02-15,USS0010E03S, -191,  -40,  -95,   76, 2667
2020-02-16,USS0010E03S,  -83,   -6,  -49,   51, 2718
2020-02-17,USS0010E03S, -159,  -54, -102,    0, 2718
2020-02-18,USS0010E03S, -250,  -63, -142,    0, 2718
2020-02-19,USS0010E03S, -307,  -59, -195,    0, 2718
2020-02-20,USS0010E03S, -304,  -11, -165,    0, 2718
2020-02-21,USS0010E03S, -271,   21, -123,    0, 2718
2020-02-22,USS0010E03S, -212,   32,  -90,    0, 2718
2020-02-23,USS0010E03S, -200,   39,  -71,   25, 2743
2020-02-24,USS0010E03S, -124,  -35,  -77,    0, 2743
2020-02-25,USS0010E03S, -202,  -36, -116,    0, 2743
2020-02-26,USS0010E03S, -197,  -22,  -87,    0, 2743
2020-02-27,USS0010E03S, -144,   15,  -75,    0, 2743
2020-02-28,USS0010E03S, -172,   38,  -63,    0, 2743
2020-02-29,USS0010E03S, -118,   37,  -40,   25, 2769
2020-03-01,USS0010E03S, -218,  -32,  -88,    0, 2769
2020-03-02,USS0010E03S, -232,   -7,  -94,   51, 2794
2020-03-03,USS0010E03S,  -53,   25,  -20,   25, 2845
2020-03-04,USS0010E03S,  -82,   22,  -14,    0, 2845
2020-03-05,USS0010E03S, -169,   64,  -43,    0, 2845
2020-03-06,USS0010E03S,  -80,  100,    2,    0, 2845
2020-03-07,USS0010E03S,  -64,   72,   12,   25, 2896
2020-03-08,USS0010E03S,  -37,   35,   -9,   25, 2946
2020-03-09,USS0010E03S,  -33,   24,  -13,   51, 2997
2020-03-10,USS0010E03S,  -45,   21,  -22,   51, 3023
2020-03-11,USS0010E03S,  -31,   46,    2,    0, 3048
2020-03-12,USS0010E03S, -164,    1,  -62,    0, 3048
2020-03-13,USS0010E03S, -210,   43,  -76,    0, 3048
2020-03-14,USS0010E03S, -100,   21,  -29,  152, 3175
2020-03-15,USS0010E03S,  -70,   43,   -9,  152, 3327
2020-03-16,USS0010E03S, -102,   59,  -29,    0, 3327
2020-03-17,USS0010E03S, -105,   69,  -17,   25, 3327
2020-03-18,USS0010E03S,  -93,   33,  -14,   76, 3404
2020-03-19,USS0010E03S, -111,   44,  -44,    0, 3404
2020-03-20,USS0010E03S,  -77,   49,  -18,    0, 3404
2020-03-21,USS0010E03S,  -65,   54,  -17,    0, 3404
2020-03-22,USS0010E03S,  -81,   41,  -19,    0, 3429
2020-03-23,USS0010E03S, -121,   58,  -19,   25, 3454
2020-03-24,USS0010E03S,  -32,   13,  -10,   76, 3505
2020-03-25,USS0010E03S, -120,    1,  -48,   25, 3556
2020-03-26,USS0010E03S, -187,   -8,  -84,    0, 3556
2020-03-27,USS0010E03S, -230,   -9,  -95,   25, 3581
2020-03-28,USS0010E03S,  -66,   16,  -27,   25, 3581
2020-03-29,USS0010E03S,  -41,   33,   -9,   25, 3607
2020-03-30,USS0010E03S,  -27,   35,   -3,   51, 3658
2020-03-31,USS0010E03S,  -45,   33,   -3,  152, 3810
2020-04-01,USS0010E03S,  -95,  -11,  -53,    0, 3810
2020-04-02,USS0010E03S, -184,  -20,  -98,    0, 3810
2020-04-03,USS0010E03S, -210,   -7,  -95,   25, 3810
2020-04-04,USS0010E03S,  -97,   35,  -29,   25, 3835
2020-04-05,USS0010E03S,  -33,   59,    8,    0, 3861
2020-04-06,USS0010E03S,  -10,   40,   14,  102, 3937
2020-04-07,USS0010E03S,  -10,   73,   29,    0, 3937
2020-04-08,USS0010E03S,  -40,  104,   24,    0, 3937
2020-04-09,USS0010E03S,  -80,  135,   27,    0, 3937
2020-04-10,USS0010E03S,  -38,  105,   33,    0, 3937
2020-04-11,USS0010E03S, -110,   62,  -17,   25, 3962
2020-04-12,USS0010E03S, -201,  -41, -106,    0, 3962
2020-04-13,USS0010E03S, -246,  -56, -136,    0, 3962
2020-04-14,USS0010E03S, -192,   -2,  -72,   25, 3962
2020-04-15,USS0010E03S,  -96,   21,  -32,    0, 3962
2020-04-16,USS0010E03S, -144,   18,  -59,    0, 3962
2020-04-17,USS0010E03S, -188,   59,  -46,   25, 3962
2020-04-18,USS0010E03S, -109,   91,    2,    0, 3937
2020-04-19,USS0010E03S,  -44,   86,   16,    0, 3937
2020-04-20,USS0010E03S,  -74,  104,   16,    0, 3912
2020-04-21,USS0010E03S,  -60,  121,   33,    0, 3835
2020-04-22,USS0010E03S,  -44,   98,   38,    0, 3810
2020-04-23,USS0010E03S,   -8,   84,   22,   25, 3810
2020-04-24,USS0010E03S,  -31,   83,   22,    0, 3759
2020-04-25,USS0010E03S,  -28,  101,   33,    0, 3683
